avg_speed_knots,speed_variance,max_speed_knots,min_speed_knots,course_changes,loitering,num_ais_gaps,max_gap_duration_min,total_gap_minutes,heading_alignment,is_suspicious
14.2003550891188,3.2855566425008345,15.507373785152472,12.010237139433343,0,0,0,0.0,0.0,0.8547076662786215,0
3.508944326589911,5.920052840435055,5.834774745141672,0.5,7,1,2,144.50466345058663,272.2681417404016,0.13852172843576033,1
10.447057874355924,5.9611784839406745,20.04022372708701,3.1269755505676384,4,1,3,105.47043878701315,302.78884488280397,0.263477452647578,1
2.917393716205588,17.84838556412631,5.129484200538562,0.5,9,0,2,116.00505625078999,171.35109317419366,0.3244816706944012,1
15.511276041218874,4.1021342188563406,17.46573035679224,14.891222961588639,0,0,0,0.0,0.0,0.41093309539092987,0
10.87908805441264,6.423772969204579,15.43089309676273,3.809836188595912,3,0,1,104.40561814401093,94.78642656238488,0.13933464178127894,1
8.470235920107754,2.089730158577894,11.372977574668496,6.826320270363492,1,0,0,0.0,0.0,0.994303085200404,0
6.836235115306181,20.528259214839935,11.562663437330324,0.5,9,1,1,140.98631406710618,108.76683094846425,0.15109155447051795,1
13.958734288196933,1.9480904310960172,14.851639811724866,13.658779626711343,0,0,0,0.0,0.0,0.45477200607168017,0
14.350805571660464,24.012142938751122,20.938308676646752,8.559782298641668,6,1,1,113.05545785187012,86.35383536725772,0.37847781715267614,1
9.361575224209377,4.654645528436463,12.284319849812608,6.373781498118389,0,0,0,0.0,0.0,0.6105490075312472,0
3.858891866686866,20.230212634349446,10.804636373216955,1.2521558099501249,3,0,2,89.49774029313778,173.1904911563667,0.0586419286768102,1
10.798736869094334,2.9065270861339116,13.388152435061347,8.157656963179084,0,0,0,0.0,0.0,0.852026911155365,0
3.085509317082694,20.542938318548735,9.552743314969135,0.5,9,1,3,68.0523260809708,167.7273348545436,0.22858921008200428,1
17.20633823730286,4.113951759383466,19.43897320813275,15.163219956012131,0,0,1,5.714241725637215,5.714241725637215,0.9211594769136762,0
14.521893012727947,5.243089493796327,24.28092362638906,12.262933541024491,9,0,3,167.86735729179892,390.74336214182364,0.27816444924265904,1
4.160800614820288,9.336182131729824,8.516752189535726,0.5,7,1,3,36.81695705121868,86.62539852333073,0.3801645936306235,1
13.467881033428554,3.1006629890076836,14.300024582371952,12.90351755425727,1,0,0,0.0,0.0,0.5595627549785434,0
5.379348217105415,14.064816936576621,7.6378758259826185,1.7007671740917405,5,0,1,49.97776878356245,36.12693563434171,0.3762127308541534,1
9.555114075350742,23.38353103671119,12.217101435633191,2.295145159795986,6,1,1,146.64034256028384,123.78072980037683,0.39411442026620175,1
11.744517899688937,12.859788979577182,20.377831665341052,6.330029084694451,3,1,3,71.01106078960593,152.72618309592332,0.3458889505020213,1
19.996612079433568,4.983184185369527,21.66290719624145,17.689649833892037,2,0,0,0.0,0.0,0.5446508993977791,0
5.26875171365338,10.494635940518176,8.926572905717832,0.5,8,1,3,47.03363882994435,127.19851955932812,0.20812308036151733,1
14.24196201334392,4.2609075015927,15.897682529667378,12.559148098737762,2,0,1,9.600919340369503,9.600919340369503,0.652321467199045,0
15.672336283690909,4.02522333759681,18.381789459720785,13.820545147399033,2,0,0,0.0,0.0,0.6353464270598395,0
13.754063028418729,11.965109340466007,19.865978941697215,7.05214495197187,5,0,3,134.6462807240195,379.27495558696984,0.18373872317846898,1
17.227012895784767,0.3311798892593293,17.364596694998667,15.364595842518494,1,0,0,0.0,0.0,0.5440873712669159,0
3.6754363848384397,7.560916779155448,6.8906579329367945,0.8424733489419789,7,1,1,164.51826148590177,138.55538656024748,0.2670230954084109,1
4.49975724451272,5.817372325329577,7.8512377490900365,0.8282152103209683,4,1,1,110.16352555987845,88.87965098492371,0.3576869051583703,1
6.291293673032021,11.43165529360058,9.029618362861989,1.4044213086942614,7,0,3,168.130860079772,362.3169870976056,0.1107510592588815,1
16.9791162846039,0.9226050967818866,17.60716425461403,15.867699976229755,1,0,0,0.0,0.0,0.7187594523841204,0
8.748096350134897,0.7386954595311335,9.147447135897332,6.6865998339249035,2,0,1,2.143440226795521,2.143440226795521,0.6684474200940729,0
10.909646043616757,1.3462161547469047,12.041498532930625,10.849432450283578,0,0,0,0.0,0.0,0.7212013384093141,0
6.458049235617383,14.479398828611123,11.298883661851821,0.5651121938679271,6,0,2,118.02616770313188,218.02545341995312,0.17266381849187176,1
5.689086775383418,12.261645927972701,12.856424706036227,0.5,5,0,1,170.0537735639812,119.42201555949205,0.0901331190850113,1
8.341527410513592,22.016350356722924,11.044628406834743,1.5063380900667314,3,0,3,108.6767084355382,268.36160639329313,0.39295144676344257,1
7.172122787594641,24.38940866550738,16.096179794746483,0.5,4,1,3,153.12922097300287,420.5864860103381,0.21401469281796423,1
12.901573263134122,9.101551202989182,22.645525795167995,6.635858390113632,4,0,3,136.08451434666668,379.8120906492572,0.03491607183587018,1
19.18417210708321,1.6032109607975715,20.965821399756905,18.07648066255352,1,0,0,0.0,0.0,0.9939761394339671,0
12.528367796110253,10.092813095275277,19.980389573901686,5.967000636772133,7,1,3,149.14341749496936,327.52331846489716,0.3402909840065819,1
12.902219515231003,4.664690335499773,15.875007944603176,12.287214085071291,1,0,1,11.489462263598238,11.489462263598238,0.9050972660549632,0
12.338475054178572,9.03254640095489,15.647722597104208,9.352880266592614,8,0,2,166.1799195693774,264.1792009656145,0.23532267031802268,1
13.423383215588471,3.56891227427663,16.12238555146499,11.551078583042958,1,0,0,0.0,0.0,0.5393276170880904,0
12.606694656478536,2.717764305569943,15.326110989372177,10.73398066873656,0,0,0,0.0,0.0,0.8383294820855809,0
10.000769119920598,4.393145576867191,11.487039999132495,7.776386386503462,1,0,0,0.0,0.0,0.587033240677329,0
11.6713018034448,5.670648694715588,18.230419282415333,5.096549689000657,9,1,2,110.47220272268922,179.77063548332296,0.18280008771267134,1
14.027460169550363,2.6993031855641836,15.486532615537186,12.800594638293884,2,1,0,0.0,0.0,0.8163690666802601,0
11.021588706883433,1.7284799675195972,11.56638185728771,8.296237022882547,1,0,0,0.0,0.0,0.5727577698854357,0
18.942228906115577,0.6955809707153093,19.244612715163235,18.174182310554592,2,0,1,11.30266367178418,11.30266367178418,0.8179904943261354,0
16.486863611760782,0.7626952145713067,18.215728692261223,14.666718472612214,1,0,1,16.80879263960846,16.80879263960846,0.9464117189534278,0
5.066778449736056,8.310410207345795,8.557345485689021,0.5,5,1,3,118.69131536173938,291.8741024393654,0.021904655528812534,1
12.437094831774148,5.092640460092057,17.105088205303304,8.048082670228489,6,0,2,99.85501834782198,168.6054168485882,0.36738188997572047,1
8.39416004292126,4.563747314395644,9.138839371192716,6.661264180646619,0,1,0,0.0,0.0,0.6174363394699799,0
15.587171455034365,0.06547228294166818,17.577783571084495,15.053063554425112,2,0,0,0.0,0.0,0.9163792107344404,0
10.213554457026273,1.4979795588323852,11.143365235832105,9.02160011065348,1,0,0,0.0,0.0,0.5230837842892043,0
2.4751456820252336,14.441338902199984,8.993874748126165,0.5,8,1,2,110.16838368858704,186.0361461755731,0.19880477952849962,1
9.235777751975785,1.6718140565524109,9.462287843387452,6.976039089733433,0,0,0,0.0,0.0,0.6452405026588579,0
4.029983765760475,19.31944457694795,11.301375301041686,1.8674078107395742,4,1,3,105.82618186590507,278.9095673088088,0.1357084983584764,1
18.649525790162038,2.7836079239168305,20.811965079093557,16.233580888088323,2,0,0,0.0,0.0,0.8981319187401949,0
10.6851067754184,9.09968590831642,15.030288617506507,3.3070918642916824,3,1,3,157.2192143200325,347.5329475885538,0.3505776303501176,1
16.447353621662113,4.55312001770152,18.321637434791867,15.439756050212608,2,0,0,0.0,0.0,0.5608381844937258,0
12.912939826294885,2.7602359042599014,14.221319413700835,12.029542547669132,2,0,1,2.2847585184079366,2.2847585184079366,0.7394659719799364,0
13.652785432325773,0.9105356941079162,15.107120533776811,12.11541246468001,2,0,0,0.0,0.0,0.5547326112599213,0
12.854093078390889,24.68804361407104,19.059614536812376,9.824017363301067,4,1,2,109.44925179826215,206.7532109356725,0.1992363014044023,1
7.2682251443599535,14.949297879597811,15.02984579741832,4.628752763587907,3,1,3,161.0835116343773,424.88543478677457,0.24020674417346136,1
10.104455343481394,4.572059729624799,11.360766918157614,8.955039758732902,1,1,1,19.17254354626441,19.17254354626441,0.510622552407378,0
12.022817031961221,6.364994107081832,20.719448957585456,7.39965665381776,9,0,3,172.39601955866485,423.57433684034885,0.38163477461585327,1
8.288814245121365,10.398224447843898,14.607556476386913,5.316730977771858,8,0,3,119.52642733753338,286.9613777246932,0.3083648814983288,1
2.976791162565514,19.563775124072066,8.940721692215101,0.5,6,1,3,41.66480161184356,87.58380660655556,0.3870797552828346,1
3.3402186981786834,11.291931136188218,11.799660712712774,0.5,8,0,1,57.76993932579295,49.8306329832463,0.34917833435056334,1
17.678733774337395,3.293916833553587,19.75556346789095,15.131146819641437,0,0,0,0.0,0.0,0.8159051268741548,0
10.70892703915051,5.8833087542020035,17.41503709490996,2.712806041755501,6,1,3,35.09189678786983,95.71940328692186,0.11893960294902031,1
19.65269894198441,4.721332445567169,21.075341591956803,17.06657098901647,2,0,0,0.0,0.0,0.7867279903754933,0
12.37636699348767,2.80338597001757,13.819552645019929,9.721371923917827,1,0,0,0.0,0.0,0.4392138044793654,0
9.013386800879385,20.814463296779273,13.563406824335944,3.2580385422573297,9,0,2,92.62591260418381,155.3490045091825,0.39613652533671084,1
4.411147824497392,12.679277798394516,13.871867099899415,1.9909695900125657,3,1,1,90.28963704138633,76.20108460364544,0.251002185287348,1
19.809001630391542,3.841367069322591,21.062301976893544,18.544930623560333,2,0,0,0.0,0.0,0.6803864599225915,0
13.086683681994717,19.31106630468484,19.799551957761878,9.423089807814076,9,1,3,87.64899707395224,237.6762562781757,0.08730155514602567,1
17.436140172986626,0.44705501156129757,18.68888250034141,14.798785250300131,2,0,0,0.0,0.0,0.9935109458880154,0
8.779836913794728,2.007901182127437,11.293314119644464,8.088129326379672,2,0,0,0.0,0.0,0.505916819203305,0
4.423697407875309,20.591689471335066,9.22469948120915,2.076641348494931,9,0,3,119.59111086455115,307.65152319964324,0.10409334718061092,1
13.894236090423519,4.9816788790336215,16.58654453456213,12.504093845776659,1,0,0,0.0,0.0,0.755763960905022,0
9.097842048773058,4.387304313151902,9.894642176539177,8.709297284924645,2,0,1,0.7084473683709014,0.7084473683709014,0.5974308192219226,0
16.822551854281432,1.406954802887634,17.580499136164086,16.807305434827356,2,1,0,0.0,0.0,0.4486277295445888,0
10.882363927574747,6.522617189806004,19.692019239964896,5.9114847654909015,6,0,2,115.69784128793611,207.93993595919795,0.2175115631989597,1
16.806919027444422,2.6063015609020743,19.411401439599064,16.07106243067842,0,0,0,0.0,0.0,0.9022079970182032,0
16.161689261123605,3.0930568910759213,18.41983917979653,15.685873945244385,2,0,0,0.0,0.0,0.927442888136879,0
12.659309926305301,9.57250323049847,21.928920400460242,10.652589257424644,6,0,3,58.969929688093956,128.30019209039085,0.13057343060131718,1
9.390126281363091,1.8834768099339938,9.417343495321266,6.934088019863566,0,0,0,0.0,0.0,0.7247599472056662,0
12.102465992464232,3.1631094656697405,14.898550308994285,11.794936808492194,2,0,0,0.0,0.0,0.9683787329538028,0
12.022795802917761,19.17144009205259,17.81138691039847,9.67527303956497,3,0,2,176.02334537660954,348.75975633647454,0.2998607326971699,1
11.857421547077294,5.49173832917603,14.034409959309272,7.915760232180046,6,0,2,30.154421976845008,45.09180600490459,0.18741576670743376,1
9.226323436324627,4.27104887230783,10.807395724960212,6.748561138924937,0,0,0,0.0,0.0,0.8082995812448279,0
11.279114323978511,4.754317811252052,11.732287999321212,9.982109920850705,2,0,0,0.0,0.0,0.9787122833621251,0
13.307585148570922,1.5597599524756522,14.269813369885304,11.134317130728572,2,0,0,0.0,0.0,0.791000095225531,0
13.236657247915282,14.464198133831143,22.982204671233056,10.123504153696555,9,0,3,98.0540451907924,252.71654922145316,0.00714475699132775,1
11.530015680121735,4.559180174799556,14.432549470963068,10.973639056091773,1,1,0,0.0,0.0,0.4751114753215303,0
13.163670738793552,1.0026236335016836,14.638454379017864,12.97104392756815,1,0,1,8.664934979433113,8.664934979433113,0.9906108444417424,0
8.039781756265532,18.609132527186503,13.204142427305282,0.5,8,0,1,159.01835957838068,148.516039195686,0.01584753013934286,1
3.3640923194362733,9.840900317250549,13.257393065573446,0.5091190620271941,6,0,1,113.94730252303711,80.09712027816002,0.13058452329759676,1
9.054397989738,1.7531346560459038,9.1540073161121,8.818662498272937,1,0,0,0.0,0.0,0.5205154539173765,0
17.8572887361184,0.20591747639635838,19.868445111181636,15.002638813052418,0,0,0,0.0,0.0,0.9617273477462139,0
9.036852358913915,19.18121038901833,18.0046053488826,2.752330766119348,8,1,3,102.6597671361061,276.64118650293244,0.2212005810367834,1
17.405990641026342,2.4045191572449243,17.52825295930376,16.91399219805785,1,0,1,4.942064680202929,4.942064680202929,0.495726808067913,0
10.630567848296533,4.879326279095657,11.641255223609853,10.084214101230435,2,0,0,0.0,0.0,0.4970035264880816,0
10.492419250085291,11.646292507102178,16.83224833584023,5.532758169382493,3,1,1,40.829761346876374,28.956293247737758,0.10307315540448547,1
13.287542570308947,19.54338139532616,21.229194739908795,8.734582563620496,5,1,2,160.05472441836727,279.64845401375845,0.1754461676758362,1
13.840027297096434,4.367116190408303,16.542132889130208,12.574864516476067,0,0,0,0.0,0.0,0.6154906177997389,0
8.055566491263232,21.71996127562419,11.94190324293691,1.3995652490506547,5,0,2,65.63149873858166,130.1365677675693,0.07239078108379592,1
13.907334277376417,1.2361553720158853,16.519583981193954,12.571418512368421,1,0,0,0.0,0.0,0.4571569047727758,0
11.745776680357364,1.9952297306855553,14.31973544212548,11.718685467968713,1,0,1,19.396420901570895,19.396420901570895,0.6722737248301835,0
2.9554577152901644,8.395158101750814,9.113649303738306,0.5,8,1,3,172.28750322771506,400.96039974066747,0.14370029916649824,1
9.871996049383476,12.134641060800034,16.14009145178104,3.1812540703133,7,1,3,160.2406920769888,366.1911775205074,0.04476784775909115,1
2.742129129161093,15.62339056002064,12.234974667520785,0.5060678851500353,3,1,1,43.28333763348621,31.639803284968984,0.2338682801770355,1
12.768547861572813,2.3994854079603662,14.826451069521765,12.716408491016374,0,0,0,0.0,0.0,0.6728439133803155,0
13.866158963083041,3.3343212877305217,14.28511272735198,13.776238193465007,0,0,0,0.0,0.0,0.839739351004805,0
4.4485380889528185,19.61658949741753,7.69784884729021,1.0411703289438465,9,1,1,155.71729344721655,153.12993629552656,0.2732992113158583,1
10.03201412261578,22.378099689574363,16.596892095726417,7.84969176443476,9,0,1,120.09143138193542,117.96132245574283,0.330735553484751,1
14.926222840540978,1.7428683362098525,15.404085176269394,13.111361072469355,0,0,0,0.0,0.0,0.9224520702023555,0
14.804195131840014,3.6922460462566327,17.439741815744057,13.591774166886916,0,0,0,0.0,0.0,0.9408253897530666,0
11.806348601184784,4.344503127702855,12.933365356829963,10.915740777503942,1,0,0,0.0,0.0,0.6198769209228387,0
11.041073686968208,12.771162025406914,16.63062266794845,7.615808901722243,5,1,2,118.05925615517265,177.21480990532064,0.25703038757887586,1
14.005343709568898,2.7118183248986916,16.85977938856687,11.463841625451176,2,0,0,0.0,0.0,0.6281173712715142,0
9.54224079995532,15.67205093453757,16.405481542302876,2.9529412307025495,8,0,3,108.18511987280016,307.26240927047314,0.17234483661521335,1
8.855363240661967,4.773300150166538,10.819442484956012,7.715139713850352,0,0,0,0.0,0.0,0.4608524970695299,0
5.338095380366603,10.697458039238457,9.796415099776896,0.5,6,1,2,137.42260113347902,214.87046117420124,0.1654196406101406,1
4.354941543950844,18.622357079299654,7.806448325515859,0.5,7,1,2,57.78426698211145,112.71696668962174,0.16981097007854476,1
12.604732365555652,12.470193660767752,18.8167259187859,9.930906299088337,3,0,1,162.63096950226117,124.96952898235567,0.08481793596329067,1
12.932341637680457,4.1993065143336015,15.632411007874492,11.872077499772303,0,0,0,0.0,0.0,0.8391748405513808,0
16.057096034367373,4.047649878842209,18.35706443996859,15.607984130496499,1,0,0,0.0,0.0,0.8421242469665093,0
10.600877601089309,0.47857277760080863,10.671793359228317,8.67496309975951,1,0,0,0.0,0.0,0.554130308587429,0
8.701455369302646,0.7088719676355093,9.525076131303022,6.910314618615571,2,0,0,0.0,0.0,0.8305586593949057,0
19.89507192442626,0.6419714472706262,20.20740087257876,17.722055473040037,1,0,0,0.0,0.0,0.55893726834204,0
15.14900873826748,2.005939570194913,16.249876975881882,14.118327313940368,1,0,1,1.352251271844298,1.352251271844298,0.880213904693417,0
9.020154889858638,22.601581751229165,16.22717384223619,3.8224081705506263,5,1,2,37.85083136797625,61.586552284437786,0.1451777087383968,1
13.356228214371706,1.667847747361002,15.09765323452173,13.0899260320484,2,0,0,0.0,0.0,0.5205602131954339,0
9.160117395760636,2.2518546812909257,11.428607382446375,8.11740282304369,1,0,1,7.6505256048801655,7.6505256048801655,0.4718974012105878,0
8.240316271109894,3.6859011250362155,10.546115685475419,7.509346122918294,2,0,0,0.0,0.0,0.45347465926961,0
9.532561803622817,4.130338151262642,11.878646066633975,7.406327710393889,0,0,0,0.0,0.0,0.6050047011381525,0
6.502182991657046,9.781106643945312,12.579976965670632,0.5,4,0,2,107.35191415447467,209.51177272596087,0.19878539316233212,1
18.21709949294115,1.042552571786679,21.008885136872898,17.86800029928472,2,0,1,10.649623851188522,10.649623851188522,0.8328532403972391,0
4.755772381729101,21.374700081485404,9.335996204500422,2.6184094318723794,4,1,2,176.34153012898724,314.69614031400096,0.3289922254537444,1
13.206188269544093,23.455143810267888,19.10268362009558,7.568670643038228,8,1,3,172.91962914019416,491.555290795341,0.2665227543340159,1
8.21704229962494,15.122151096935017,12.07745316654798,5.737249933469128,8,1,1,170.4673760825491,164.13136926412975,0.11110104949970445,1
8.003990073445873,0.08843904806628611,9.811649564974468,6.909595416012285,1,0,0,0.0,0.0,0.675880254261592,0
14.933262123206973,6.155611219927333,22.4935439540754,7.031188571626491,4,1,1,147.4044061116224,114.91886631040205,0.07110655514049928,1
15.416620091446232,3.1659481300673202,16.103303905986074,14.718683475758189,0,0,1,10.540829278233034,10.540829278233034,0.655650030334223,0
13.525854798126067,13.99569297642645,17.082834892692187,9.31929869286233,5,0,1,88.06181405034462,87.10605123557328,0.09943210308597683,1
7.441548081111159,20.806754717202963,14.098733919350938,1.3556991176816915,4,0,1,31.81811619658399,24.57505413901508,0.3903495019640215,1
19.5149197318524,2.4392702196318123,19.844128327884913,17.87104126493132,1,0,0,0.0,0.0,0.4895426667701057,0
13.24058509782543,9.869559368097345,20.45427028111318,6.376469529907833,7,0,2,147.75248157555853,285.93811014566984,0.38213387460157133,1
11.784882748976152,3.4406735304327105,13.097692121142327,11.020870882837999,2,1,1,15.623408475738385,15.623408475738385,0.8950793175572223,0
7.022535828028102,14.002488648395193,10.838253382951015,0.5,6,0,1,140.61506530822282,120.03838136996923,0.2720911116833413,1
3.1022962085954418,19.326467761253646,5.678970896584829,0.6747558420038904,3,0,1,88.13928472241543,73.91220107905748,0.39663536354810963,1
19.307784676078313,3.919213383838369,20.372308756848984,18.071391885289998,1,0,1,5.3009285665000805,5.3009285665000805,0.4125669766185477,0
14.582180452985396,10.908895549548404,22.735965635690462,8.834199039859813,5,1,1,68.31202270278293,53.16137175086208,0.027701722514343975,1
13.739063534911086,4.47907298685941,14.70571004524497,13.363362823612604,1,0,0,0.0,0.0,0.7494535949243479,0
17.741237457081652,3.2823930366575134,18.125524696180253,16.72643493909816,2,0,0,0.0,0.0,0.6255957339647868,0
12.663833583558164,0.8184190073265074,13.485207506100483,9.878880985012433,2,0,0,0.0,0.0,0.7874864875931236,0
12.607310206592024,22.22739992726872,21.379424916114246,5.093751004754697,4,0,1,176.75959182008938,163.40674304524526,0.22312529020442798,1
2.7001566909743397,11.401196650419669,10.725655378281562,0.5,6,0,2,49.759316018184286,91.33760068374478,0.32711413194277805,1
8.576085008373777,21.814060560224,16.438497366503782,3.322661775422688,7,0,3,45.88960688377394,102.62808744592637,0.03750276825822266,1
18.525661298136846,2.169002561273859,19.008205820010083,16.851534322689947,2,0,0,0.0,0.0,0.995085970809618,0
7.219426106196748,21.00141937398319,10.851711183227938,1.8889164103830307,8,0,3,133.18261648198728,324.6637809531826,0.21547826693721564,1
18.176573493569265,4.199819901410913,20.674614901610394,18.143478650781866,2,0,1,6.538632326761582,6.538632326761582,0.48933283019946683,0
13.396459903766607,24.926686752544946,18.342936147821394,8.70479611803935,8,0,3,50.67343487388531,136.65296748549463,0.0007519534099642566,1
2.3779279444713985,8.337702357097418,5.82848218387544,0.5,5,0,1,126.34882888578412,90.90243293363585,0.23199351497125253,1
14.727921132994052,3.017438332982274,16.757324944673137,12.312954133951742,0,0,0,0.0,0.0,0.7818943906294924,0
11.040403428264693,19.91850417627349,20.896156951833856,7.7813514591262365,8,0,1,52.11787900594259,41.61392837113098,0.17360774646955013,1
4.867955385245747,16.964505881274775,12.753260299159265,0.5,9,0,1,125.63298967053446,106.64355263242288,0.07130098676185663,1
19.893517181855643,3.7360979387101882,22.113476341912477,17.042578923063868,0,0,0,0.0,0.0,0.6007067732451593,0
2.314492930587618,21.63394087351547,6.499059410370117,0.5,5,0,2,157.90920298135669,242.44191516265593,0.1507656658945488,1
8.251778009789906,13.703607985107135,17.75060436351682,2.015663963805758,7,1,3,104.46917285329496,260.4589513982491,0.2918032914609587,1
9.906898012032244,3.0511257473882063,10.3129602588653,7.652772753945106,1,0,0,0.0,0.0,0.5696474137472572,0
2.471739093975528,10.514397061911044,6.6766378034070915,0.5,9,1,3,97.460976367581,272.7971226841937,0.0261464630257541,1
2.436976802382674,6.25306406910709,11.68847642913796,0.5,6,1,3,42.96369161438197,99.37956763014306,0.29297949273523594,1
9.535858502403038,4.410678071410301,10.716202042093812,7.05225337643652,2,0,0,0.0,0.0,0.988778254298348,0
10.504269819162968,8.961952655194803,17.026911855735847,5.72067489903295,9,0,1,57.45231663520907,40.596412946602285,0.28800321586524524,1
3.154923186138337,18.675082111540853,9.515767412223934,0.5,4,1,3,40.15025428500024,109.89331722956126,0.21741528693705844,1
7.957908339872534,14.693925742600939,11.284104661178741,0.5,8,0,2,159.29803626064083,266.99901782145196,0.2997134850783106,1
12.230611753929661,7.2387185404306065,17.078398744288485,4.36224084608849,8,1,3,160.82035500337147,416.583094541967,0.30337000714764445,1
8.215348142821902,0.6312689139630673,10.194236242006129,7.730488708964288,0,0,1,19.699793122817503,19.699793122817503,0.8632074857859942,0
2.8476596863863968,14.278627536246656,12.121421333278878,0.5,6,1,3,153.31547409003383,374.45434201299156,0.310244740370131,1
10.445197509532269,2.6166481559737065,11.306611383785995,8.06663425243075,1,0,0,0.0,0.0,0.7856047946034541,0
13.660453095505947,15.40381046503109,19.241276618067683,8.313531943930737,4,0,1,165.92148821486495,129.92836314213557,0.39340858908608883,1
4.626203689232369,8.684496784760523,13.778121369295333,0.5,4,1,2,175.16338156550833,335.28449592266804,0.04705759526373008,1
11.836001989286537,4.942079947060383,13.292078938766199,11.468700294209714,2,0,1,17.63855516609288,17.63855516609288,0.6564938127523692,0
2.1638977596848674,16.19511367276765,8.383094736666278,0.5,9,1,1,176.01860849642597,141.00008487434692,0.11859591251332612,1
9.328981343827497,3.797912050573159,12.293178043785819,6.625093311503551,1,0,1,9.884248945005998,9.884248945005998,0.896949551462331,0
4.258900710764669,19.240280406615614,12.866726412429324,1.655075839623469,4,1,1,140.95069510901453,106.75297323188066,0.24551096752627963,1
9.50424649999197,19.761382466770343,17.953813548022296,2.441822541551624,4,1,1,131.4266343113151,104.81684198270517,0.274530878674439,1
